小的可怜。真的比杰克琼斯小很多||||2015-09-22 14:08:13||||1
衣服很舒服，尺码也标准，不掉色。||||2015-09-22 13:46:02||||1
一如既往的好！||||2015-09-22 12:48:12||||1
东西很好 我很喜欢 物流发货很快啊||||2015-09-22 12:21:50||||1
质量不错颜色也没有色差，料子也很好，大小也合适，老公很喜欢，打算十一出去玩穿着||||2015-09-22 11:49:07||||1
物流很快，摸起来手感柔软，就是不知道会不会起毛蛋蛋，穿了再来评价！||||2015-09-22 11:30:41||||1
衣服质量很好，面料舒适，穿着合身，满意||||2015-09-22 10:46:39||||1
还可以，大小刚好||||2015-09-22 07:55:40||||1
不错老公喜欢||||2015-09-21 23:17:28||||1
不错，挺合身的||||2015-09-21 22:57:04||||1
感觉质量不错，大小大小也合身。就是有点贵。总体好评！||||2015-09-21 22:34:16||||1
衣服质量很好，很喜欢，卖家发货很快||||2015-09-21 22:09:17||||1
尺寸有点偏小，衣服样子不错||||2015-09-21 21:33:28||||1
大小很合身穿着很舒服。码子也很正。和卖家描述的一样，卖家服务也很好||||2015-09-21 21:31:13||||1
蛮好||||2015-09-21 20:39:40||||1
宝贝质量太好了，绝对正品货真价实，感谢店家讲诚信，下次再来||||2015-09-21 19:56:07||||1
宝贝已收到，发货速度给赞，试穿过后给评价，质量过关，穿着也很舒适，外形很好，物美价廉，满意||||2015-09-21 19:14:06||||1
质量不错，正品，没有色差，大小刚好，比商场便宜，满意||||2015-09-21 18:29:27||||1
面料手感很好，不错~||||2015-09-21 18:01:52||||1
很合身，尺码标准，上身效果好，客户态度很好，耐心解释||||2015-09-21 16:35:53||||1
质量很不错 尺码标准 很满意好评||||2015-09-21 15:39:20||||1
宝贝收到了很喜欢，质量很好穿着合身，跟描述的一样满意的一次购物。||||2015-09-21 14:16:07||||1
体恤收到了质量很好，做工细致，没有色差，款式很不错。||||2015-09-21 14:11:54||||1
衣服的款式不错，做工不错，很休身。||||2015-09-21 14:02:56||||1
与专柜里的一致，是正品货，价格很实惠。满意。||||2015-09-21 13:03:46||||1
我最担心的是这个图案洗两次就掉了，希望不会发生||||2015-09-21 12:57:40||||1
质量很好，穿着舒服，大小很合身||||2015-09-21 12:26:15||||1
不好意思 评价晚了。衣服很不错 在他家买没问题。全五星||||2015-09-21 12:21:24||||1
面料不错，是新款，穿着很合适，价格便宜，客服很热情，洗过了没有缩水掉色，发货很快！||||2015-09-21 11:11:21||||1
其他都好肩部都合身，就是对于胳膊稍粗的人袖子紧，不舒服||||2015-09-21 10:51:11||||1
衣服很好看，面料好，很好搭配呢||||2015-09-21 10:49:39||||1
质量真的很好，老公很喜欢。||||2015-09-21 10:45:55||||1
质量和做工都很不错，料子很舒服，值得购买，和店家描述的一致哦，超赞||||2015-09-21 10:11:08||||1
好||||2015-09-21 09:42:10||||1
还可以，价格也合||||2015-09-21 08:24:53||||1
款式不错，面料很好，尺码标准，非常满意，好评||||2015-09-21 07:56:26||||1
袖子很紧穿起来一点都不舒服！差评差评！||||2015-09-21 07:24:16||||1
很好||||2015-09-20 22:10:55||||1
很漂亮,穿着很舒服,而且质量非常好,卖家的服务态度又好,还很热情,很满意,好评||||2015-09-20 21:33:39||||1
跟网上描述的一样，是正品，穿着很舒服，码号正合适，喜欢。||||2015-09-20 21:14:57||||1
包装挺好，看着上档次，衣服也可以。||||2015-09-20 21:02:22||||1
换了大一码的刚刚好，质量还可以||||2015-09-20 20:43:05||||1
挺好的||||2015-09-20 17:17:33||||1
不错||||2015-09-20 16:55:51||||1
非常不错，包装也很有档次||||2015-09-20 16:50:52||||1
好||||2015-09-20 14:23:18||||1
衣服质量还不错 味有点大||||2015-09-20 13:39:20||||1
质量很好，穿上很舒服，大小刚好，做工很精细，发货速度很快||||2015-09-20 13:09:58||||1
宝贝试穿了下很合身大小码正好 款式和面料都很不错 发货速度快 质量也不错 很满意||||2015-09-20 10:26:19||||1
穿上舒服漂亮，很喜欢。||||2015-09-20 09:22:11||||1
衣服可以||||2015-09-20 09:04:08||||1
已收到 穿上大小合适 很喜欢 ，质量很好，料子很舒服，满意||||2015-09-20 08:25:42||||1
可以哦！||||2015-09-20 07:52:51||||1
衣服质量很好，做工也精细，穿着也很舒服，同事们都说穿着很帅气，好评||||2015-09-20 00:32:01||||1
做工很细致，款式漂亮，是物有所值的一件衣服哦||||2015-09-20 00:14:46||||1
穿着帅气，质量也很好，不掉色，物流给力||||2015-09-19 22:54:46||||1
宝贝收到 了，质量很好，跟卖家描述的一样，没有色差，给个赞||||2015-09-19 21:20:10||||1
质量不错，穿着很舒服，很好看，我很满意！||||2015-09-19 21:09:37||||1
质量还好吧，对得起这个价格，好评||||2015-09-19 20:52:55||||1
很好，很满意 ，到货有点慢||||2015-09-19 20:46:55||||1
货已收到 质量很好 款式很漂亮 和卖家描述的一样 很喜欢满意||||2015-09-19 19:40:10||||1
||||2015-09-19 19:09:44||||1
正品||||2015-09-19 18:46:04||||1
收到了，试穿一下，还不错，很合身||||2015-09-19 18:21:21||||1
差评！发货慢。?||||2015-09-19 17:43:43||||1
品质优良 上身帅气||||2015-09-19 17:07:54||||1
穿着挺合身的，做工不错，满意||||2015-09-19 15:30:51||||1
可以||||2015-09-19 15:07:04||||1
质量很好，手感柔软，穿着很合身，款式新颖，很喜欢，好评||||2015-09-19 12:31:06||||1
质量确实挺好，面料手感很好，尺码合适，没有色差，穿着很好看，发货也快，非常满意||||2015-09-19 12:27:36||||1
看着还行，客服推荐的大小刚合适，希望洗一下不会缩水掉色什么的。||||2015-09-19 12:21:20||||1
T恤质量不错，面料手感很好 尺码合适 穿上舒服漂亮，很喜欢。||||2015-09-19 12:10:33||||1
价格很优惠，服务也很好，东西不错， 质量很好，希望更多的朋友信赖． 店主态度特好，我会再次光顾的||||2015-09-19 11:26:19||||1
好评||||2015-09-19 10:13:20||||1
袖子有点小，其它都可以的||||2015-09-19 09:43:05||||1
好的没话说，喜欢||||2015-09-19 08:25:57||||1
宝贝质量很好，款式也很喜欢，大小很合身穿着很舒服。码子也很正。和卖家描述的一样，卖家服务也很好。。||||2015-09-19 00:12:34||||1
面料稍厚，款式还行，没有图片好看。||||2015-09-18 22:45:14||||1
性价比挺高的。不错||||2015-09-18 22:30:21||||1
质量挺好的，快递小哥服务也很好。||||2015-09-18 22:11:25||||1
不错||||2015-09-18 22:04:55||||1
衣服面料很厚实，款式也很适合我家老公，很喜欢。||||2015-09-18 19:31:11||||1
衣服质量很不错 版型也很好 穿着很舒适||||2015-09-18 17:52:22||||1
衣服不错，料子很好，很满意，老板人也不错哦，穿着很合身，很满意这次购物！~||||2015-09-18 17:47:10||||1
很好。。||||2015-09-18 17:44:50||||1
质量不错，穿上很合适，做工好，很满意||||2015-09-18 17:05:19||||1
衣服质量很好。做工精细。颜色正。尺寸标准。合身满意||||2015-09-18 16:10:23||||1
东西收到了，挺好的。面料很好，大小码很合适。||||2015-09-18 15:27:55||||1
可以，是正品||||2015-09-18 14:39:35||||1
挺好的，老公喜欢||||2015-09-18 14:25:04||||1
款式很漂亮，做工很仔细||||2015-09-18 14:22:20||||1
穿上挺个性的，质量不错很喜欢。下次还会再来的。||||2015-09-18 12:50:09||||1
正品，质量好，很合身，一个字，好好好，两个字，满意满意满意！||||2015-09-18 12:08:38||||1
还可以，挺厚实的～||||2015-09-18 10:53:06||||1
懒得换了，和想象的不太一样。||||2015-09-18 10:49:26||||1
老公穿着很合适 质量很不错 很满意||||2015-09-18 09:29:32||||1
很好||||2015-09-18 08:50:05||||1
T恤收到了，料子不错手感好，穿着舒适合身，和卖家描述的一致，物有所值，好评！||||2015-09-18 08:49:48||||1
衣服质量不错，面料舒服，大小 也合适||||2015-09-17 23:48:30||||1
面料很好。好评了。||||2015-09-17 23:03:01||||1
质量非常好，满意||||2015-09-17 22:19:39||||1
帮朋友买的||||2015-09-17 21:54:09||||1
很好，很喜欢，值得购买||||2015-09-17 21:42:49||||1
材质不错，做工很好，以后还来。||||2015-09-17 20:13:38||||1
款式非常赞，质量做工抖很喜欢，非常满意的购物||||2015-09-17 19:28:08||||1
物流速度很快，衣服也很合身。穿着也很舒服，不过有点味道，还没洗，洗了再穿！||||2015-09-17 19:05:33||||1
好评，衣服质量很好，棉的||||2015-09-17 15:19:54||||1
可以||||2015-09-17 14:56:29||||1
衣服很满意，大小也正好，比店里便宜很多，虽然中间快递出了点状况，可商家和物流都很好地帮助解决了，下次还会过来||||2015-09-17 13:34:07||||1
侧面也可以，随便拍了下，哈哈，下次还来买，喜欢马克华菲。||||2015-09-17 12:53:00||||1
印花不错，袖子有点小了，老公喜欢袖子往上卷，好评||||2015-09-17 12:36:03||||1
挺好的，不错||||2015-09-17 11:57:22||||1
赞宝贝收到了质量好穿着舒服||||2015-09-17 08:29:35||||1
不错，第二次购买了，希望不会变型。||||2015-09-17 07:18:15||||1
T恤已收到 穿上大小合适 很喜欢 做工精细质量很棒 和描述的一样 卖家服务态度好 赞一个||||2015-09-17 00:24:47||||1
刚拿到，质地还行，不过和期待的有一点差距，整体来说还是不错||||2015-09-16 22:47:15||||1
合适。质量不错。要是再便宜点就好了。||||2015-09-16 21:13:55||||1
衣服不错 修身||||2015-09-16 20:37:42||||1
喜欢||||2015-09-16 17:55:49||||1
衣服穿起来很时尚，百搭，做工蛮好的，质量不错。我很满意||||2015-09-16 17:08:13||||1
品质好，价格也实惠 ，非常满意||||2015-09-16 16:26:30||||1
衣服料子不错，很舒服。快递很给力||||2015-09-16 15:08:55||||1
很好，180穿185正好||||2015-09-16 14:36:17||||1
质量很好。。穿的很舒服。。||||2015-09-16 12:32:59||||1
马克的衣服真的不错         以后还会来的       就是快递太慢了     都到市里了      我就在市区     用了两天1才到||||2015-09-16 11:21:35||||1
穿上很合身，没有色差，与图片色一样，T恤的做工很好，满意||||2015-09-16 10:56:24||||1
面料很舒服，透气性好，老公穿上很合身，款式也不错，老公很喜欢，款型也很时尚，做工精良，很满意||||2015-09-16 10:53:21||||1
不错，满意，发货快及时||||2015-09-16 09:37:56||||1
不错不错||||2015-09-16 08:46:44||||1
衣服穿上正好，手感很舒服，料子也很好，做工很精致，很合身，穿上很帅气。物流也很快||||2015-09-16 08:32:16||||1
衣服已收到 质量很好 做工精致 穿着舒服 我喜欢||||2015-09-15 23:48:22||||1
款式新颖，价格也不贵，穿着很舒服，满意||||2015-09-15 21:27:02||||1
T恤款式漂亮，穿着舒适，很好！||||2015-09-15 19:52:46||||1
衣服质量特别的好，也没有色差，也厚实，和图片一样，好评！五分！||||2015-09-15 18:35:12||||1
不错的东西 很不错 下次 还来买 店家 服务很好||||2015-09-15 14:48:13||||1
真不错，正品。颜色正，做工好。||||2015-09-15 14:09:13||||1
很好||||2015-09-15 14:05:28||||1
材质很好 没有色差||||2015-09-15 13:59:10||||1
衣服质量非常好，穿着很舒服，很好看，很喜欢||||2015-09-15 12:14:36||||1
质量很好，是纯棉的，很柔软，价格又便宜，很喜欢。||||2015-09-15 11:14:16||||1
质量很好，性价比高||||2015-09-15 10:55:37||||1
货收到了，包装很严实，无破损，材质很好，做工精细，尺寸大小和描述的相符，质量非常好，满意。||||2015-09-15 10:53:26||||1
款式漂亮，做工精细，面料不错，物流给力，好评五分。||||2015-09-15 08:38:50||||1
衣服收到了，和卖家描述的一样 ，穿上很合身 颜色也很正款式也很喜欢，物流也很给力，以后有需要的还会再来的。赞||||2015-09-15 08:23:12||||1
穿着舒适，款式新颖，做工精细，面料质量非常好，满意||||2015-09-15 04:16:02||||1
还可以||||2015-09-15 02:20:11||||1
YY质量不错，做工很好，没有色差，面料很好，超值||||2015-09-14 22:56:22||||1
很合身，满意。||||2015-09-14 21:43:50||||1
太冷了，刚好收到宝贝！穿起来很合身，面料摸起来也比较舒服，尺码还是比较标准的，好评||||2015-09-14 21:31:34||||1
不知道真假，质量还可以不过较贵，都说不值||||2015-09-14 20:41:54||||1
收到衣服了，尺码刚刚好，颜色很正，跟图片无色差，式样我很喜欢。价格合理，很满意，值得推荐这款。||||2015-09-14 19:58:54||||1
非常好哦很合适非常满意||||2015-09-14 16:44:17||||1
衣服版型质量都不错，穿上效果也很好，很喜欢||||2015-09-14 16:15:33||||1
做工很好，面料舒服，是正品。||||2015-09-14 15:58:07||||1
宝贝收到了，是正品，质量不错，做工精细，和卖家描述的一模一样，物流给力||||2015-09-14 15:50:50||||1
挺好。||||2015-09-14 15:29:46||||1
衣服质量很好，样子好看，大小合身，面料也很好，满意||||2015-09-14 14:42:28||||1
包装很好，质量不错，尺码很合身，好评||||2015-09-14 12:20:39||||1
纯棉的，穿上很舒服~款式图案都不错，卖家服务态度不错~||||2015-09-14 12:06:02||||1
衣服不错，物流快，相符。||||2015-09-14 12:04:36||||1
衣服不错 赞一个！||||2015-09-14 11:50:16||||1
质量超好的，老公说穿的很舒服||||2015-09-14 07:59:34||||1
印花图案很不错 面料也很好够柔软 洗了没掉色||||2015-09-13 21:58:44||||1
haoping||||2015-09-13 20:11:42||||1
T恤收到了，跟图片上的一样，是我喜欢的款，质量不错穿着舒服，喜欢。||||2015-09-13 19:11:01||||1
宝贝收到了，质量很好，性价比高，与卖家沟通的过程中，卖家服务态度好，发货快，\\n物流也给力，很满意的一次网购。||||2015-09-13 15:01:17||||1
看着不错||||2015-09-13 09:58:32||||1
宝贝质量不错，很满意。谢谢掌柜。||||2015-09-12 22:06:28||||1
||||2015-09-12 17:26:21||||1
衣服质量不错，棉的，很满意||||2015-09-12 17:08:17||||1
不错，满意，发货快及时||||2015-09-12 16:22:45||||1
质量不错很好喜欢||||2015-09-12 14:32:29||||1
不错哦||||2015-09-12 12:32:32||||1
质量很好，穿着很舒服，快递速度快||||2015-09-12 11:03:01||||1
有点瘦，尤其是对我这种骨架大的人，建议买大一号，衣服还是挺好看的。买小了想换一下客服没有一句废话马上就提供了服务，特别满意||||2015-09-12 08:40:36||||1
产品不错 我喜欢||||2015-09-12 06:23:39||||1
收到货了。很满意，还会再来的。||||2015-09-12 06:11:01||||1
质量确实不错，款式我非常喜欢又不掉色||||2015-09-12 01:36:53||||1
发货挺快的 包装很好 很满意||||2015-09-12 00:59:51||||1
质量很好 不起球 很满意||||2015-09-12 00:44:54||||1
卖家服务态度不错 挺满意的||||2015-09-12 00:39:05||||1
宝贝不错 没有色差 很喜欢||||2015-09-12 00:37:07||||1
||||2015-09-11 23:41:21||||1
好评||||2015-09-11 19:42:15||||1
很不错||||2015-09-11 17:23:45||||1
质量很好，做工精细，无色差，尺码标准，穿上大小正好，很舒服，喜欢。||||2015-09-11 16:30:11||||1
衣服很漂亮，质量很好,穿着挺修身，帅气的，他自己也很喜欢。给个赞。||||2015-09-11 15:11:09||||1
给外甥买的，他很喜欢。质量很好，简单洋气。||||2015-09-11 14:37:49||||1
物流很快，包装很精致，款式好漂亮，质量很好，尺码标准，我很喜欢，非常满意的一次购物。||||2015-09-11 12:14:31||||1
T恤质量挺好的，面料舒适，款式好看，穿着大小正合适，满意。||||2015-09-11 11:25:36||||1
颜色很正，尺码标准，很合适，满意||||2015-09-11 11:15:19||||1
男朋友穿上很好看||||2015-09-11 10:40:20||||1
衣服收到了，质量还行，看着像真品，包装袋挺好的，推荐的尺码很合身，衣服偏小，建议大家买大一号的||||2015-09-11 09:24:57||||1
衣服款式还行在实体店没有这个款||||2015-09-11 09:03:22||||1
款式好看！质量很是潮！不错哦！||||2015-09-11 09:00:34||||1
衣服质量很好，老公喜欢||||2015-09-11 05:22:47||||1
衣服做工很好。穿着合身舒服。大小尺码合适，好评。||||2015-09-11 01:06:36||||1
质量不错,穿着挺舒服的||||2015-09-10 23:40:28||||1
始终穿马克的衣服，百分之百的正品，款式简单大方，穿着很好看。||||2015-09-10 22:30:48||||1
宝贝质量非常好，很喜欢||||2015-09-10 18:57:43||||1
衣服面料不错，版型也挺好的，穿着很舒服的感觉，好评||||2015-09-10 13:37:12||||1
不错||||2015-09-10 13:06:13||||1
给老公买的不错||||2015-09-10 12:47:35||||1
正品，穿上很合适，样式喜欢 满意||||2015-09-10 11:23:50||||1
面料很好，弹性也不错，很合身||||2015-09-10 09:01:55||||1
正品,质量挺好的,大小刚好,无色差,很满意||||2015-09-09 18:42:28||||1
衣服质量很好  尺码推荐的也很好||||2015-09-09 16:05:02||||1
衣服质量很好，卖家发货很快，码数正好||||2015-09-09 14:17:12||||1
衣服质量好，样式好看，洗了也没有褪色，很满意||||2015-09-09 11:31:14||||1
质量不错哦 款式喜欢 做工精细 客服态度好 满意||||2015-09-09 11:13:30||||1
喜欢||||2015-09-09 10:04:05||||1
质量不错||||2015-09-09 08:26:28||||1
质量满意，料子是正品，穿着很舒服，发货速度快，好评。||||2015-09-08 22:50:35||||1
还不错哈，个人挺喜欢的，下次再来哦||||2015-09-08 21:56:03||||1
衣服很舒服 特别合身，满意||||2015-09-08 21:49:30||||1
质量不错，款式漂亮，包装很好，性价比高，实物和宝贝描述的一样,这次购物很满意，下次继续光顾||||2015-09-08 18:27:29||||1
质量不错，看起来挺好的，卖家服务态度很好，发货很快。||||2015-09-08 13:49:54||||1
衣服穿上很舒服，做工精细，质量不错，很喜欢，店家服务好。||||2015-09-08 10:20:14||||1
质量不错 很喜欢||||2015-09-08 10:15:45||||1
T恤收到了，和店里描述一样，质量很好 ，非常满意!||||2015-09-08 00:24:33||||1
挺好的||||2015-09-07 20:48:52||||1
质量很好纯棉的，面料非常舒服。||||2015-09-07 19:50:14||||1
宝贝已收到，发货速度给赞，试穿过后给评价，质量过关，穿着也很舒适，外形很好，物有所值啊，给个大赞，还会光顾||||2015-09-07 18:18:39||||1
款式不错，质量很好穿起很合适，面料很舒服，喜欢||||2015-09-07 17:13:31||||1
正品没的说，好的很||||2015-09-07 12:56:31||||1
收到宝贝咯 其他话不多说 无论是颜色还是质量 都没话话 实物和照片描述的都一样 好喜欢哦！卖家人也非常好 特别耐心周到！发货很快 物流也很给力哦！好评||||2015-09-06 22:24:45||||1
衣服质量不错 摸上去 手感不错||||2015-09-06 22:00:30||||1
面料很好，款式喜欢 穿着很合身 满意||||2015-09-06 19:54:25||||1
做工质量挺好的 满意||||2015-09-06 16:06:00||||1
质量不错，好评！||||2015-09-06 13:25:38||||1
真的是值了！质量再好不过了！穿着好舒服的！朋友们别犹豫了！而且大小正合我好喜欢呢！||||2015-09-06 12:42:53||||1
面料很好，不掉色。尺码合适，满意！||||2015-09-06 10:04:37||||1
质量真的非常好，这个价钱在店里跟本就买不到，性价比真是太高了，卖家介绍的很详细很到位，态度非常好，很好的卖家！||||2015-09-06 07:49:57||||1
面料质量不错，做工精细，穿着合身，款式不错！||||2015-09-05 19:03:46||||1
衣服还行，服务态度也不错，价格再便宜点就更好了,l||||2015-09-05 18:50:27||||1
宝贝款式新，做工好，时尚新潮，很满意。||||2015-09-05 18:29:53||||1
很不错的一款宝贝，值得推荐，点个赞，给5分||||2015-09-05 15:24:18||||1
面料，做工都很不错，满意||||2015-09-05 14:23:30||||1
衣服不错，很满意！||||2015-09-05 12:23:57||||1
质量很好，款式大方高档，号码标准||||2015-09-04 21:29:11||||1
特别好的衣服 质量好材质纯棉特别喜欢全五分下次还来||||2015-09-04 19:52:39||||1
面料挺不错的，做工很好，尺码很合适，款式不错，挺好看的||||2015-09-04 17:08:29||||1
料子不错，很好是正品的，下次再来啊，满意。||||2015-09-04 10:26:38||||1
很满意 款式很洋气 做工很精细 颜色很漂亮 速度很给力||||2015-09-03 23:10:36||||1
衣服面料很好，码数也刚刚好，穿起来很舒适的||||2015-09-03 21:48:07||||1
很喜欢||||2015-09-03 21:30:46||||1
挺好的，但我胳膊有点肌肉175的平时正好，现在有点挤。其他都很好||||2015-09-03 18:23:09||||1
很好哦，物流给力，质量也很好，很满意的，摸着也舒服哦，涨薪老公一定也会喜欢的，人家自己看的呢?||||2015-09-03 17:10:39||||1
一如既往的喜欢||||2015-09-03 12:22:23||||1
还行||||2015-09-01 13:45:06||||1
宝贝质量很好，尺码正常||||2015-09-01 08:07:55||||1
面料很不错，穿着很合身，满意。||||2015-08-31 15:40:11||||1
做工仔细，没有色差，试了下 穿着很舒服||||2015-08-31 14:49:17||||1
物流很快  谢谢老板  大小正合适  好评||||2015-08-31 14:02:33||||1
质量挺好的，没有色差||||2015-08-31 13:28:58||||1
料子很舒服，没有色差，和图片一样，大小很合适，穿上很修身，很帅气的，满意。||||2015-08-30 11:17:53||||1
发货速度快 款式大方||||2015-08-30 09:14:48||||1
衣服质量不错，料子也很舒适，做工也很好，很满意||||2015-08-29 22:49:20||||1
衣服质量很好，穿着也很舒服，还会再来的。物流很给力||||2015-08-29 19:31:21||||1
衣型很好，面料也很好，做工精致，满意||||2015-08-29 19:11:35||||1
刚买就降价了，衣服还可以||||2015-08-29 18:24:17||||1
长袖T恤收到了，质量很好，做工精细，款式时尚、漂亮，穿着很舒服。||||2015-08-29 13:20:23||||1
与店家描述一样质量做工精细，没有色差，尺码标准，不起球缩水，价格实惠。||||2015-08-29 12:46:42||||1
弟弟试了一下，大小合适，款式很不错，版型也很好。过一阵就可以穿了。||||2015-08-29 10:24:37||||1
宝贝收到了，质量不错，款式很漂亮，满意||||2015-08-28 23:40:26||||1
衣衣上身效果很好。款式漂亮。同事都说好看。||||2015-08-28 22:10:14||||1
质量很好，做工精细，穿起来很合身||||2015-08-28 18:49:28||||1
T恤面料不错.款式漂亮.老公很满意||||2015-08-28 11:59:32||||1
质量非常好，与卖家描述的完全一致，非常满意||||2015-08-27 23:30:35||||1
卖家服务态度很好，质量不错，非常满意||||2015-08-27 21:22:17||||1
这款质量很好，做工不错，款式很漂亮，穿着很舒服。||||2015-08-27 15:38:43||||1
质量不错不褪色非常满意||||2015-08-27 15:32:54||||1
宝贝收到了，面料柔软，大小合适，很满意||||2015-08-27 14:37:08||||1
款式不错||||2015-08-27 14:35:25||||1
款式很时尚的，料子也很舒适的，店家发货速度很快的，性价比很高~！||||2015-08-27 14:10:40||||1
衣服质量不错，款式很好，大小很合适，是我想要的那款，好评||||2015-08-27 13:40:17||||1
质量挺好的  而且穿着也挺舒服的  我非常喜欢||||2015-08-27 10:20:29||||1
宝贝质量很好，穿着挺舒服的，赞了||||2015-08-26 21:17:28||||1
收到货物，打开一试。t恤质量挺好的，穿着很舒服。快递也很给力！||||2015-08-26 14:51:05||||1
收到货了 质量很好穿着很好看 物流给力卖家给力||||2015-08-26 08:30:28||||1
衣服质量很好，尺码标准，面料不错，卖家发货速度快服务态度好，好评||||2015-08-25 20:58:17||||1
衣服质量很好，料子舒服，穿着帅帅的，非常喜欢||||2015-08-25 20:57:59||||1
物流很快，简单百搭很喜欢||||2015-08-25 15:59:53||||1
衣服质地很舒服，绵质的，就是号小了。也没穿。||||2015-08-25 14:03:23||||1
质量好 无色差 面料柔软  店家服务热情   满意||||2015-08-25 10:24:51||||1
货收到了，质量很好，性价比很高，大爱，赞一个||||2015-08-24 23:08:07||||1
宝贝真的是不错的啊，质量很好的，比店家说的还要好得多，买了真的很划算，我还给朋友介绍来买了。||||2015-08-24 16:23:17||||1
衣服穿着正好，质量不错  穿着挺舒服的  好评||||2015-08-24 08:35:48||||1
料子很好 挺合适 还是比较满意的||||2015-08-23 19:26:35||||1
质量不错。款式好。||||2015-08-23 17:56:55||||1
宝贝收到了卖家很负责物流很给力质量很好很便宜穿着很舒服值得购买 赞||||2015-08-23 17:06:34||||1
长袖T恤已经收到了，挺合身的，价格也实惠，老板服务挺好的，给的价格也实惠，支持一下吧||||2015-08-22 21:52:48||||1
质量很好，做工精细，无色差，尺码标准，穿上大小合适。发货也快捷。||||2015-08-22 16:45:27||||1
质量不错，上身效果挺好的，还很实惠，挺满意的，好评。||||2015-08-22 08:42:59||||1
宝贝收到了，质量不错，大小正合适，穿上挺酷的，好评||||2015-08-22 08:34:28||||1
质量可以 发货也快||||2015-08-22 07:56:11||||1
很舒服，没有色差，大小正好，很合身，做工还不错||||2015-08-21 22:54:19||||1
质量不错，做工精致，手感舒适，超喜欢。||||2015-08-21 20:50:39||||1
穿着舒服质量好没有色差全五分好评||||2015-08-21 12:39:06||||1
质量好，面料舒服，无色差，发货快，满意||||2015-08-21 10:48:04||||1
面料不错，木有色差很好看||||2015-08-20 23:01:17||||1
质量不错，款式漂亮，尺码合适穿着很舒服，物流也很给力，非常满意！||||2015-08-20 19:42:25||||1
质量很好，穿着大小正合适，满意。||||2015-08-20 18:11:11||||1
质量很好，做工精细，无色差，尺码标准，穿上大小合适||||2015-08-20 17:38:44||||1
宝贝收到了，质量不错，卖家服务质量，满分好评||||2015-08-20 14:10:34||||1
衣服肥瘦合身，穿着挺舒服的，透气性也不错。||||2015-08-20 12:43:40||||1
宝贝收到，款式很好，质量也很好，穿上正合适，帅帅的、酷酷的。会继续关注。||||2015-08-19 15:40:10||||1
收到了，穿着好看，满意||||2015-08-18 20:23:59||||1
衣服质量很好 大小合适穿着也很舒服||||2015-08-18 16:50:37||||1
衣服面料好，没有色差，洗了没有掉色和起球，穿上舒服，好评||||2015-08-18 14:44:50||||1
是正品 质量不错 做工很精致||||2015-08-18 11:12:37||||1
衣服质量不错，尺码我穿着刚刚好，很舒服的面料，挺喜欢的。||||2015-08-17 09:46:43||||1
质量很好 没有色差 码很正 面料舒服 手感很好 是正品 好评||||2015-08-17 09:18:23||||1
衣服质量非常好，面料很舒服，做工很精细，连一个线头都没发现，真心不错的满意||||2015-08-17 08:31:26||||1
做工不错，质量很好，服务周到，物流快捷，十分满意，好评。||||2015-08-17 08:25:07||||1
衣服很好，物流也挺快的||||2015-08-16 23:07:20||||1
T恤质量很好，没有色差，穿着很舒服，面料不错，还会再来||||2015-08-15 21:17:54||||1
衣服收到了，弟弟穿上很不错，面料和舒服，物流也很快的。||||2015-08-14 10:00:37||||1
衣服质量不错，物流很快，非常满意||||2015-08-13 23:13:55||||1
衣服质量不错！！挺舒服||||2015-08-13 09:27:14||||1
宝贝不错，物流给力，成功的一次网购，满意||||2015-08-12 09:27:20||||1
快递很速度，质量不错，做工很精细，非常喜欢！||||2015-08-10 14:23:05||||1
衣服收到，质量不错，款式好看，满意。||||2015-08-08 13:48:09||||1
正品啊，很舒服，手感很好。很合身，码号正好的||||2015-08-08 11:26:09||||1
T恤很漂亮，穿起来很合身，做工，款式都不错，物流也很给力||||2015-08-04 22:30:56||||1
衣服很满意，穿起来舒服，很合适||||2015-07-30 21:03:52||||1
袖子太窄了||||2015-07-29 09:03:53||||1
东西不错很好||||2015-10-31 23:45:23||||1
买错了，要的是黑色的||||2015-10-31 20:11:48||||1
老公很喜欢||||2015-10-31 19:04:29||||1
东西不错，就是不能选小一号，至少看别人评论说要小一号，结果手都穿不进去。||||2015-10-31 18:00:38||||1
还不错，赞一个！！||||2015-10-31 17:11:34||||1
衣服不错||||2015-10-31 15:08:56||||1
老公喜欢，应该是正品||||2015-10-31 11:49:54||||1
挺好的||||2015-10-31 08:55:41||||1
很好||||2015-10-30 23:42:38||||1
挺好的||||2015-10-30 20:33:24||||1
还行吧||||2015-10-30 16:27:37||||1
发货很快，质量还好吧||||2015-10-30 15:56:09||||1
很喜欢||||2015-10-30 13:31:17||||1
挺好的，挺喜欢||||2015-10-30 13:31:02||||1
质量不错，纯棉的||||2015-10-30 12:57:55||||1
快递给力，衣服合身。老公很喜欢||||2015-10-29 19:56:21||||1
非常修身，袖口偏小，胳膊肘处偏紧，其他都还不错||||2015-10-29 19:42:38||||1
衣服真的不错，下次还会光顾的||||2015-10-29 19:27:35||||1
还可以，不是今年专柜款||||2015-10-29 16:29:15||||1
衣服不错，穿着美观。大老爷们也是爱美的||||2015-10-29 13:35:49||||1
很满意，质量不错||||2015-10-29 11:19:03||||1
挺好的||||2015-10-29 09:04:31||||1
還是一如既往的好||||2015-10-29 08:54:21||||1
